All Transactions Announced Date,Target/Issuer,Exchange:Ticker,Transaction Types,Transaction Status,"Total Transaction Value ($USDmm, Historical rate)",Buyers/Investors,Sellers,CIQ Transaction ID
02/16/2010,First Franklin Corporation,-,Investor Activism,Unsuccessful,-,"Lenox Wealth Management, Inc.",-,IQTR138251103
02/16/2010,Presidential Life Corp.,-,Investor Activism,Withdrawn,-,-,-,IQTR216890771
02/16/2010,"Kona Grill, Inc. (OTCPK:KONA.Q)",OTCPK:KONA.Q,Investor Activism,Withdrawn,-,-,-,IQTR217416557
02/12/2010,"Cedar Fair, L.P. (NYSE:FUN)",NYSE:FUN,Investor Activism,Successful,-,Amalgamated Gadget L.P.,-,IQTR127762361
02/11/2010,Gateway Energy Corporation,-,Investor Activism,Settled,-,-,-,IQTR217308621
02/10/2010,Metropolitan Health Networks Inc.,-,Investor Activism,Successful,-,"Nicusa Investment Advisors, LLC",-,IQTR133503738
02/05/2010,ATS Corporation,-,Investor Activism,Successful,-,Revelation Capital Management Ltd,-,IQTR128101842
02/05/2010,Penwest Pharmaceuticals Co.,-,Investor Activism,Successful,-,"Perceptive Advisors LLC; Tang Capital Management, LLC",-,IQTR138405339
02/04/2010,"Alloy, LLC",-,Investor Activism,Settled,-,"Simcoe Management Company, LLC",-,IQTR138539232
02/02/2010,TESSCO Technologies Incorporated (NasdaqGS:TESS),NasdaqGS:TESS,Investor Activism,Successful,-,"Discovery Group Holding Company, LLC",-,IQTR134576014
01/29/2010,"Kona Grill, Inc. (OTCPK:KONA.Q)",OTCPK:KONA.Q,Investor Activism,Unsuccessful,-,Mill Road Capital LP,-,IQTR134194366
01/28/2010,Biogen Inc. (NasdaqGS:BIIB),NasdaqGS:BIIB,Investor Activism,Settled,-,Icahn Capital LP,-,IQTR141830262
01/27/2010,Benihana Inc.,-,Investor Activism,Settled,-,"Benihana of Tokyo, Inc.",-,IQTR141518940
01/25/2010,The Gabelli Multimedia Trust Inc. (NYSE:GGT),NYSE:GGT,Investor Activism,Successful,-,"Western Investment, LLC",-,IQTR141281978
01/21/2010,Denny's Corporation (NasdaqCM:DENN),NasdaqCM:DENN,Investor Activism,Unsuccessful,-,"Oak Street Capital Management, LLC; Dash Acquisitions Inc.; Soundpost Partners, LP; Murano Group",-,IQTR134192564
01/20/2010,Bank of America Corporation (NYSE:BAC),NYSE:BAC,Investor Activism,Unsuccessful,-,-,-,IQTR310177434
01/20/2010,TLC Vision Corporation (OTCPK:TLCV.F),OTCPK:TLCV.F,Investor Activism,Unsuccessful,-,"Galloway Capital Management, LLC; Trinad Management LLC",-,IQTR310716153
01/15/2010,"CF Industries Holdings, Inc. (NYSE:CF)",NYSE:CF,Investor Activism,Withdrawn,-,Agrium Inc.,-,IQTR215640256
01/14/2010,Putnam Municipal Opportunities Trust (NYSE:PMO),NYSE:PMO,Investor Activism,Unsuccessful,-,Karpus Management Inc.,-,IQTR215716868
01/08/2010,"Deutsche High Income Opportunities Fund, Inc.",-,Investor Activism,Settled,-,"Western Investment, LLC",-,IQTR133848867
01/04/2010,Oxford Square Capital Corp. (NasdaqGS:OXSQ),NasdaqGS:OXSQ,Investor Activism,Unsuccessful,-,"Raging Capital Management, LLC",-,IQTR141893929
12/31/2009,Entrprize Corp.,-,Investor Activism,Successful,-,-,-,IQTR217101252
12/22/2009,"Red Robin Gourmet Burgers, Inc. (NasdaqGS:RRGB)",NasdaqGS:RRGB,Investor Activism,Settled,-,"Clinton Group, Inc; Spotlight Advisors, LLC",-,IQTR138948589
12/21/2009,Biglari Holdings Inc. (NYSE:BH.A),NYSE:BH.A,Investor Activism,Unsuccessful,-,"GAMCO Investors, Inc. (NYSE:GBL)",-,IQTR133505762
12/18/2009,"Microtune, Inc.",-,Investor Activism,Settled,-,"Ramius, LLC",-,IQTR139509464
12/15/2009,Taro Pharmaceutical Industries Ltd. (NYSE:TARO),NYSE:TARO,Investor Activism,Successful,-,Sun Pharmaceutical Industries Limited (NSEI:SUNPHARMA),-,IQTR163240781
12/14/2009,"Enzon Pharmaceuticals, Inc. (OTCPK:ENZN)",OTCPK:ENZN,Investor Activism,Withdrawn,-,"DellaCamera Capital Management, LLC",-,IQTR137205748
12/09/2009,"Clifton Star Resources, Inc.",-,Investor Activism,Withdrawn,-,MineralFields Group,-,IQTR281186246
12/03/2009,"CF Industries Holdings, Inc. (NYSE:CF)",NYSE:CF,Investor Activism,Withdrawn,-,Agrium Inc.,-,IQTR324087184
12/01/2009,"Dover Motorsports, Inc. (NYSE:DVD)",NYSE:DVD,Investor Activism,Unsuccessful,-,"Marathon Partners L.P.; Marathon Partners Equity Management, LLC",-,IQTR138353662
11/27/2009,"Equus Total Return, Inc. (NYSE:EQS)",NYSE:EQS,Investor Activism,Unsuccessful,-,-,-,IQTR216043437
11/24/2009,"Osteotech, Inc.",-,Investor Activism,Withdrawn,-,"Kairos Partners, L.P.",-,IQTR138255572
11/20/2009,"Agilysys, Inc. (NasdaqGS:AGYS)",NasdaqGS:AGYS,Investor Activism,Successful,-,"MAK Capital One, LLC",-,IQTR182747589
11/19/2009,"USA Technologies, Inc. (NasdaqGM:USAT)",NasdaqGM:USAT,Investor Activism,Settled,-,Shareholder Advocates for Value Enhancement (S.A.V.E.),-,IQTR215786367
11/18/2009,Volkswagen AG (XTRA:VOW3),XTRA:VOW3,Investor Activism,Announced,-,Hermes Equity Ownership Services,-,IQTR594581923
11/13/2009,"Landry's, Inc.",-,Investor Activism,Settled,-,"Pershing Square Capital Management, L.P.",-,IQTR133186576
11/13/2009,"Barnes & Noble, Inc. (NYSE:BKS)",NYSE:BKS,Investor Activism,Unsuccessful,-,"The Yucaipa Companies, LLC",-,IQTR133839673
11/12/2009,Phoenix Technologies Ltd.,-,Investor Activism,Settled,-,"Ramius, LLC",-,IQTR216862452
11/10/2009,"Gastar Exploration, Inc.",-,Investor Activism,Settled,-,"Palo Alto Investors, LLC",-,IQTR134188645
11/09/2009,Presidential Life Corp.,-,Investor Activism,Unsuccessful,-,-,-,IQTR216733204
11/05/2009,SunAmerica Specialty Series - AIG Focused Growth Fund (MutualFund:FOCW.X),MutualFund:FOCW.X,Investor Activism,Withdrawn,-,"Bulldog Investors, LLC",-,IQTR141199411
11/02/2009,Ferro Corporation (NYSE:FOE),NYSE:FOE,Investor Activism,Successful,-,"GAMCO Investors, Inc. (NYSE:GBL)",-,IQTR154038197
10/30/2009,"Myers Industries, Inc. (NYSE:MYE)",NYSE:MYE,Investor Activism,Unsuccessful,-,"GAMCO Investors, Inc. (NYSE:GBL)",-,IQTR141697462
10/30/2009,"Media General, Inc.",-,Investor Activism,Successful,-,"GAMCO Investors, Inc. (NYSE:GBL)",-,IQTR141824509
10/26/2009,"Legg Mason, Inc. (NYSE:LM)",NYSE:LM,Investor Activism,Successful,-,"Trian Fund Management, L.P.",-,IQTR317796431
10/22/2009,Silver One Mining Corporation,-,Investor Activism,Successful,-,Sibling Rivalry Investments Inc.,-,IQTR280896523
10/15/2009,New Guinea Gold Corporation (OTCPK:NGUG.F),OTCPK:NGUG.F,Investor Activism,Withdrawn,-,-,-,IQTR324781730
10/09/2009,"Magyar Bancorp, Inc. (NasdaqGM:MGYR)",NasdaqGM:MGYR,Investor Activism,Successful,-,"PL Capital, LLC",-,IQTR182241670
10/05/2009,Sierra Geothermal Power Corp.,-,Investor Activism,Withdrawn,-,-,-,IQTR310709869
10/02/2009,Contanda LLC,-,Investor Activism,Withdrawn,-,Knott Partners; Dorset Management Corporation,-,IQTR138413555
09/17/2009,"Ascent Capital Group, Inc. (NasdaqGS:ASCM.A)",NasdaqGS:ASCM.A,Investor Activism,Unsuccessful,-,"GAMCO Investors, Inc. (NYSE:GBL)",-,IQTR146355474
09/10/2009,Blue Ribbon Income Fund (TSX:RBN.UN),TSX:RBN.UN,Investor Activism,Unsuccessful,-,"Bloom Investment Counsel, Inc.",-,IQTR327370182
09/09/2009,Steel Excel Inc.,-,Investor Activism,Successful,-,Steel Partners LLC,-,IQTR133506772
09/08/2009,Bitstream Inc.,-,Investor Activism,Settled,-,"Raging Capital Management, LLC",-,IQTR139677403
09/08/2009,Cipher Resources Inc. (TSXV:CIFR),TSXV:CIFR,Investor Activism,Successful,-,-,-,IQTR314678639
09/02/2009,Texas Industries Inc.,-,Investor Activism,Successful,-,"Shamrock Capital Advisors, LLC",-,IQTR146363416
08/26/2009,Athabasca Potash Inc.,-,Investor Activism,Successful,-,CSIT Consulting Inc.,-,IQTR314167405
08/19/2009,"Patient Safety Technologies, Inc.",-,Investor Activism,Settled,-,"Francis Capital Management, LLC",-,IQTR138934740
08/19/2009,Chariot Resources Limited,-,Investor Activism,Unsuccessful,-,-,-,IQTR314461863
08/04/2009,"Ezenia!, Inc. (OTCPK:EZEN)",OTCPK:EZEN,Investor Activism,Settled,-,"North & Webster, LLC",-,IQTR139364262
07/31/2009,Nuveen Insured Florida Premium Income Municipal Fund,-,Investor Activism,Withdrawn,-,"Western Investment, LLC",-,IQTR216748482
07/30/2009,United American Healthcare Corporation (OTCPK:UAHC),OTCPK:UAHC,Investor Activism,Unsuccessful,-,"Galloway Capital Management, LLC",-,IQTR142312362
07/27/2009,Nuveen Florida Investment Quality Municipal Fund,-,Investor Activism,Withdrawn,-,"Western Investment, LLC",-,IQTR216703847
07/24/2009,"MRV Communications, Inc.",-,Investor Activism,Settled,-,"Spencer Capital Management, LLC",-,IQTR139747498
07/24/2009,Tigrent Inc. (OTCPK:TIGE),OTCPK:TIGE,Investor Activism,Successful,-,"Kingstown Capital Management, LP",-,IQTR170996881
07/20/2009,Highbury Financial Inc.,-,Investor Activism,Settled,-,Peerless Systems Corp.,-,IQTR182320266
07/20/2009,Route1 Inc. (TSXV:ROI),TSXV:ROI,Investor Activism,Successful,-,-,-,IQTR315367744
07/15/2009,Minera Alamos Inc. (TSXV:MAI),TSXV:MAI,Investor Activism,Settled,-,"GC Global Capital Corp., Investment Arm",-,IQTR315884537
06/18/2009,"All American Group, Inc.",-,Investor Activism,Unsuccessful,-,"GAMCO Investors, Inc. (NYSE:GBL)",-,IQTR141649419
06/16/2009,Managed Duration Investment Grade Municipal Fund,-,Investor Activism,Settled,-,"Western Investment, LLC",-,IQTR155150097
06/15/2009,Vangold Mining Corp. (TSXV:VAN),TSXV:VAN,Investor Activism,Unsuccessful,-,-,-,IQTR283161572
06/08/2009,"DWS RREEF Real Estate Fund, Inc.",-,Investor Activism,Settled,-,Susan L. Ciciora Trust,-,IQTR224922093
06/02/2009,California Micro Devices Corporation,-,Investor Activism,Withdrawn,-,"GAMCO Investors, Inc. (NYSE:GBL)",-,IQTR146363087
06/02/2009,Nuveen Florida Quality Income Municipal Fund,-,Investor Activism,Withdrawn,-,"Western Investment, LLC",-,IQTR216878636
06/01/2009,Rockwell Diamonds Inc. (OTCPK:RDIA.F),OTCPK:RDIA.F,Investor Activism,Unsuccessful,-,Pala Investments Limited,-,IQTR171112465
05/29/2009,Hawk Corporation,-,Investor Activism,Unsuccessful,-,"GAMCO Investors, Inc. (NYSE:GBL)",-,IQTR154112555
05/29/2009,Difference Capital Financial Inc. (TSX:DCF),TSX:DCF,Investor Activism,Unsuccessful,-,-,-,IQTR315617847
05/22/2009,Concord Milestone Plus LP,-,Investor Activism,Successful,-,"Everest Properties II, LLC",-,IQTR225149489
05/13/2009,FGL Sports Ltd.,-,Investor Activism,Unsuccessful,-,"Crescendo Partners, L.P.",-,IQTR315479495
05/12/2009,"BellaVista Capital, Inc.",-,Investor Activism,Unsuccessful,-,"MacKenzie Patterson Fuller, LP",-,IQTR159682415
05/08/2009,Carlisle Goldfields Limited,-,Investor Activism,Unsuccessful,-,-,-,IQTR314327776
05/05/2009,Century Aluminum Company (NasdaqGS:CENX),NasdaqGS:CENX,Investor Activism,Settled,-,Glencore plc (LSE:GLEN),-,IQTR126825032
05/05/2009,Peerless Systems Corp.,-,Investor Activism,Settled,-,Bandera Partners LLC,-,IQTR137154307
05/05/2009,Emulex Corporation,-,Investor Activism,Withdrawn,-,Broadcom Corporation,-,IQTR224950358
05/05/2009,Patheon N.V.,-,Investor Activism,Withdrawn,-,-,-,IQTR327618498
05/01/2009,"Maverick Natural Resources, LLC",-,Investor Activism,Settled,-,Quicksilver Resources Inc.,-,IQTR141697932
04/30/2009,MFS Intermediate Income Trust (NYSE:MIN),NYSE:MIN,Investor Activism,Withdrawn,-,Karpus Management Inc.,-,IQTR225073908
04/24/2009,Saks Incorporated,-,Investor Activism,Successful,-,P. Schoenfeld Asset Management LP,-,IQTR143953697
04/24/2009,"Florida Public Utilities Company, Inc.",-,Investor Activism,Unsuccessful,-,Hearthstone Utilities Inc.,-,IQTR171050356
04/24/2009,"The Children's Place, Inc. (NasdaqGS:PLCE)",NasdaqGS:PLCE,Investor Activism,Settled,-,-,-,IQTR253125180
04/23/2009,Nuveen Insured Florida Tax Free Advantage Municipal Fund,-,Investor Activism,Withdrawn,-,"Western Investment, LLC",-,IQTR216741129
04/22/2009,CPI Corp.,-,Investor Activism,Unsuccessful,-,"Ramius, LLC",-,IQTR139401608
04/20/2009,"Asure Software, Inc. (NasdaqCM:ASUR)",NasdaqCM:ASUR,Investor Activism,Successful,-,"Pinnacle Advisers, L.P; Red Oak Partners, LLC",-,IQTR159629507
04/15/2009,Neuberger Berman High Yield Strategies Fund Inc. (AMEX:NHS),AMEX:NHS,Investor Activism,Successful,-,"Western Investment, LLC",-,IQTR216657607
04/14/2009,"Neuberger Berman New York Municipal Fund, Inc. (AMEX:NBO)",AMEX:NBO,Investor Activism,Settled,-,"Western Investment, LLC",-,IQTR216838720
04/10/2009,RPT Realty (NYSE:RPT),NYSE:RPT,Investor Activism,Settled,-,"Equity One, Inc.",-,IQTR168148205
04/09/2009,IPC Holdings Ltd.,-,Investor Activism,Successful,-,"Validus Holdings, Ltd.",-,IQTR224457196
04/08/2009,"CNO Financial Group, Inc. (NYSE:CNO)",NYSE:CNO,Investor Activism,Successful,-,"Otter Creek Management, Inc.",-,IQTR224421241
04/06/2009,"SumTotal Systems, LLC",-,Investor Activism,Withdrawn,-,Vista Equity Partners LLC,-,IQTR170191929
04/03/2009,"DWS RREEF Real Estate Fund, Inc.",-,Investor Activism,Successful,-,Susan L. Ciciora Trust,-,IQTR224851795
03/31/2009,AbbVie Biotherapeutics Inc.,-,Investor Activism,Withdrawn,-,-,-,IQTR224271301
03/27/2009,"CF Industries Holdings, Inc. (NYSE:CF)",NYSE:CF,Investor Activism,Unsuccessful,-,Agrium Inc.,-,IQTR224110544
03/19/2009,Chemed Corporation (NYSE:CHE),NYSE:CHE,Investor Activism,Withdrawn,-,MCM Management LLC,-,IQTR142946280
03/19/2009,"Salary.com, Inc.",-,Investor Activism,Successful,-,"Raging Capital Management, LLC",-,IQTR143618906
03/18/2009,"Diversicare Healthcare Services, Inc. (NasdaqCM:DVCR)",NasdaqCM:DVCR,Investor Activism,Unsuccessful,-,"Bristol Capital Advisors, LLC",-,IQTR166012563
03/17/2009,NEMI Northern Energy & Mining Inc.,-,Investor Activism,Successful,-,-,-,IQTR315013254
03/16/2009,Penwest Pharmaceuticals Co.,-,Investor Activism,Successful,-,"Perceptive Advisors LLC; Tang Capital Management, LLC",-,IQTR143674977
03/09/2009,State Bancorp Inc.,-,Investor Activism,Withdrawn,-,"PL Capital, LLC",-,IQTR154200723
03/09/2009,"DWS RREEF Real Estate Fund II, Inc.",-,Investor Activism,Withdrawn,-,Susan L. Ciciora Trust,-,IQTR224178072
03/09/2009,PHH Corporation,-,Investor Activism,Successful,-,"Pennant Capital Management, LLC",-,IQTR224179260
03/06/2009,TomoTherapy Incorporated,-,Investor Activism,Settled,-,Avalon Portfolio,-,IQTR144566503
03/06/2009,"Charlotte Russe Holding, Inc.",-,Investor Activism,Withdrawn,-,KarpReilly LLC,-,IQTR171158382
03/04/2009,LNB Bancorp Inc.,-,Investor Activism,Unsuccessful,-,OsAir Inc.,-,IQTR224424424
03/02/2009,"Aspect Medical Systems, Inc.",-,Investor Activism,Settled,-,First Manhattan Co.,-,IQTR171052106
03/02/2009,Neuberger Berman Income Opportunity Fund Inc.,-,Investor Activism,Settled,-,"Western Investment, LLC",-,IQTR216656151
02/26/2009,Target Corporation (NYSE:TGT),NYSE:TGT,Investor Activism,Unsuccessful,-,"Pershing Square Capital Management, L.P.",-,IQTR170992273
02/20/2009,"Advanced Life Sciences Holdings, Inc. (OTCPK:ADLS)",OTCPK:ADLS,Investor Activism,Successful,-,"Groundworks Of Palm Beach County, Inc.",-,IQTR145978472
02/18/2009,Vanda Pharmaceuticals Inc. (NasdaqGM:VNDA),NasdaqGM:VNDA,Investor Activism,Withdrawn,-,"Tang Capital Management, LLC",-,IQTR143468886
02/17/2009,"Telephone and Data Systems, Inc. (NYSE:TDS)",NYSE:TDS,Investor Activism,Settled,-,"GAMCO Investors, Inc. (NYSE:GBL)",-,IQTR142455163
02/17/2009,"Tollgrade Communications, Inc.",-,Investor Activism,Successful,-,"Ramius, LLC",-,IQTR143245655
02/13/2009,"Pacific Sunwear of California, LLC",-,Investor Activism,Withdrawn,-,"ID Perfumes, Inc. (OTCPK:IDPE)",-,IQTR224327729
02/11/2009,Bridgewater Systems Corporation,-,Investor Activism,Settled,-,"Crescendo Partners, L.P.",-,IQTR317661994
02/06/2009,iPass Inc.,-,Investor Activism,Settled,-,"Foxhill Capital Partners, LLC",-,IQTR171971325
02/04/2009,"CLST Holdings, Inc. (OTCPK:CLHI)",OTCPK:CLHI,Investor Activism,Settled,-,"Red Oak Capital Partners LLC; Red Oak Partners, LLC",-,IQTR141347534
02/04/2009,Terra Industries Inc.,-,Investor Activism,Successful,-,"CF Industries Holdings, Inc. (NYSE:CF)",-,IQTR215910893
02/03/2009,"Cavalier Homes, Inc.",-,Investor Activism,Settled,-,"Legacy Housing, LTD., Inc.; Federal Investor Servicing, LTD",-,IQTR142621924
02/03/2009,California Micro Devices Corporation,-,Investor Activism,Successful,-,"Dialectic Capital Management, LLC",-,IQTR163997606
02/02/2009,"Amylin Pharmaceuticals, LLC",-,Investor Activism,Successful,-,"Eastbourne Capital Management, L.L.C.",-,IQTR142662967
02/02/2009,Kingsway Financial Services Inc. (NYSE:KFS),NYSE:KFS,Investor Activism,Settled,-,Stilwell Value LLC,-,IQTR172107712
02/02/2009,"Bancorp Rhode Island, Inc.",-,Investor Activism,Settled,-,"PL Capital, LLC",-,IQTR182208976
01/30/2009,Trans-Lux Corporation (OTCPK:TNLX),OTCPK:TNLX,Investor Activism,Settled,-,"GAMCO Investors, Inc. (NYSE:GBL)",-,IQTR140965785
01/30/2009,"Fisher Communications, Inc.",-,Investor Activism,Settled,-,"GAMCO Investors, Inc. (NYSE:GBL); Gabelli Funds, LLC; GAMCO Asset Management, Inc.",-,IQTR153887913
01/30/2009,"NRG Energy, Inc. (NYSE:NRG)",NYSE:NRG,Investor Activism,Unsuccessful,-,Exelon Corporation (NYSE:EXC),-,IQTR224062489
01/29/2009,"Amylin Pharmaceuticals, LLC",-,Investor Activism,Successful,-,Icahn Capital LP,-,IQTR142469069
01/29/2009,"Ditech Networks, Inc.",-,Investor Activism,Settled,-,"Lamassu Holdings, LLC",-,IQTR172037020
01/27/2009,CFS Bancorp Inc.,-,Investor Activism,Successful,-,"PL Capital, LLC",-,IQTR139649140
01/26/2009,Federal Signal Corporation (NYSE:FSS),NYSE:FSS,Investor Activism,Withdrawn,-,-,-,IQTR216025070
01/26/2009,Polar Star Mining Corporation,-,Investor Activism,Successful,-,-,-,IQTR315084341
01/22/2009,Neuberger Berman California Intermediate Municipal Fund Inc. (AMEX:NBW),AMEX:NBW,Investor Activism,Settled,-,"Western Investment, LLC",-,IQTR143455024
01/17/2009,Hudbay Minerals Inc. (TSX:HBM),TSX:HBM,Investor Activism,Successful,-,Aedos Advisers (London) LLP,-,IQTR314724629
01/15/2009,CuraGen Corporation,-,Investor Activism,Withdrawn,-,"DellaCamera Capital Management, LLC",-,IQTR140043954
01/15/2009,Toreador Resources Corp.,-,Investor Activism,Settled,-,Nanes Balkany Partners LLC,-,IQTR171231888
01/15/2009,"Ryman Hospitality Properties, Inc. (NYSE:RHP)",NYSE:RHP,Investor Activism,Settled,-,"TRT Holdings, Inc.",-,IQTR224529850
01/14/2009,"Specialty Underwriters' Alliance, Inc.",-,Investor Activism,Settled,-,"Hallmark Financial Services, Inc. (NasdaqGM:HALL)",-,IQTR173700434
01/12/2009,Orthofix Medical Inc. (NasdaqGS:OFIX),NasdaqGS:OFIX,Investor Activism,Unsuccessful,-,"Ramius, LLC",-,IQTR133200606
01/08/2009,"Altigen Communications, Inc. (OTCPK:ATGN)",OTCPK:ATGN,Investor Activism,Unsuccessful,-,"Wanger Investment Management, Inc.",-,IQTR182035520
01/07/2009,"Enzon Pharmaceuticals, Inc. (OTCPK:ENZN)",OTCPK:ENZN,Investor Activism,Withdrawn,-,"DellaCamera Capital Management, LLC",-,IQTR146122872
01/07/2009,Trelawney Augen Acquisition Corp,-,Investor Activism,Successful,-,Gensource Potash Corporation (TSXV:GSP),-,IQTR314383714
12/29/2008,Neuberger Berman Dividend Advantage Fund Inc.,-,Investor Activism,Settled,-,"Western Investment, LLC",-,IQTR216578334
12/24/2008,Trico Marine Services Inc.,-,Investor Activism,Unsuccessful,-,-,-,IQTR182641737
12/23/2008,"Maverick Natural Resources, LLC",-,Investor Activism,Settled,-,Quicksilver Resources Inc.,-,IQTR141697477
12/23/2008,Online Resources Corp.,-,Investor Activism,Successful,-,"Tennenbaum Capital Partners, LLC",-,IQTR171532070
12/18/2008,OpenTV Corp.,-,Investor Activism,Successful,-,"Discovery Group Holding Company, LLC",-,IQTR172037054
12/16/2008,"SciClone Pharmaceuticals, Inc.",-,Investor Activism,Settled,-,Sigma-Tau Industrie Farmaceutiche Riunite S.p.A.,-,IQTR172687008
12/15/2008,"Special Opportunities Fund, Inc. (NYSE:SPE)",NYSE:SPE,Investor Activism,Successful,-,"Bulldog Investors, LLC",-,IQTR207074946
12/12/2008,"TM Entertainment & Media, Inc.",-,Investor Activism,Settled,-,"Bulldog Investors, LLC",-,IQTR206945527
12/11/2008,Tecumseh Products Company,-,Investor Activism,Successful,-,"Herrick Foundation, Endowment Arm",-,IQTR225464016
12/10/2008,AEP Industries Inc.,-,Investor Activism,Settled,-,"KSA Capital Management, LLC",-,IQTR133102501
12/10/2008,Ace Aviation Holdings Inc. (TSXV:ACE.H),TSXV:ACE.H,Investor Activism,Unsuccessful,-,West Face Capital Inc,-,IQTR314034170
12/03/2008,Magnetek Inc.,-,Investor Activism,Settled,-,"Riley Investment Management, LLC",-,IQTR213099835
12/01/2008,Telular Corporation,-,Investor Activism,Settled,-,"Simcoe Management Company, LLC",-,IQTR171702217
12/01/2008,Harte Gold Corp. (TSX:HRT),TSX:HRT,Investor Activism,Successful,-,-,-,IQTR314693271
11/26/2008,Sonesta International Hotels Corporation,-,Investor Activism,Successful,-,"GAMCO Investors, Inc. (NYSE:GBL)",-,IQTR146115484
11/25/2008,Brookfield Property REIT Inc. (NasdaqGS:BPR),NasdaqGS:BPR,Investor Activism,Successful,-,"Pershing Square Capital Management, L.P.",-,IQTR132856527
11/21/2008,SWK Holdings Corporation (OTCPK:SWKH),OTCPK:SWKH,Investor Activism,Unsuccessful,-,"Oakum Bay Capital, LLC",-,IQTR224385501
11/18/2008,Hannan Metals Ltd. (TSXV:HAN),TSXV:HAN,Investor Activism,Successful,-,Stargate Solutions Limited,-,IQTR384364960
